,Date,Close,name
,Date,Close,name
0,2015-01-01,29.290001,Apple
1,2015-02-01,32.115002000000004,Apple
2,2015-03-01,31.1075,Apple
3,2015-04-01,31.2875,Apple
4,2015-05-01,32.57,Apple
5,2015-06-01,31.3575,Apple
6,2015-07-01,30.325001,Apple
7,2015-08-01,28.190001000000002,Apple
8,2015-09-01,27.575001,Apple
9,2015-10-01,29.875,Apple
10,2015-11-01,29.575001,Apple
11,2015-12-01,26.315001000000002,Apple
12,2016-01-01,24.334999,Apple
13,2016-02-01,24.172501,Apple
14,2016-03-01,27.247498999999998,Apple
15,2016-04-01,23.434998999999998,Apple
16,2016-05-01,24.965,Apple
17,2016-06-01,23.9,Apple
18,2016-07-01,26.0525,Apple
19,2016-08-01,26.525,Apple
20,2016-09-01,28.262501,Apple
21,2016-10-01,28.385,Apple
22,2016-11-01,27.629998999999998,Apple
23,2016-12-01,28.955,Apple
24,2017-01-01,30.3375,Apple
25,2017-02-01,34.247501,Apple
26,2017-03-01,35.915001000000004,Apple
27,2017-04-01,35.912498,Apple
28,2017-05-01,38.189999,Apple
29,2017-06-01,36.005001,Apple
30,2017-07-01,37.182499,Apple
31,2017-08-01,41.0,Apple
32,2017-09-01,38.529999,Apple
33,2017-10-01,42.259997999999996,Apple
34,2017-11-01,42.962502,Apple
35,2017-12-01,42.307499,Apple
36,2018-01-01,41.857498,Apple
37,2018-02-01,44.529999,Apple
38,2018-03-01,41.945,Apple
39,2018-04-01,41.314999,Apple
40,2018-05-01,46.717499,Apple
41,2018-06-01,46.2775,Apple
42,2018-07-01,47.572497999999996,Apple
43,2018-08-01,56.907501,Apple
44,2018-09-01,56.435001,Apple
45,2018-10-01,54.715,Apple
46,2018-11-01,44.645,Apple
47,2018-12-01,39.435001,Apple
48,2019-01-01,41.610001000000004,Apple
49,2019-02-01,43.287498,Apple
50,2019-03-01,47.487499,Apple
51,2019-04-01,50.1675,Apple
52,2019-05-01,43.767502,Apple
53,2019-06-01,49.48,Apple
54,2019-07-01,53.259997999999996,Apple
55,2019-08-01,52.185001,Apple
56,2019-09-01,55.9925,Apple
57,2019-10-01,62.189999,Apple
58,2019-11-01,66.8125,Apple
59,2019-12-01,73.412498,Apple
60,2020-01-01,77.377502,Apple
61,2020-02-01,68.339996,Apple
62,2020-03-01,63.572497999999996,Apple
63,2020-04-01,73.449997,Apple
64,2020-05-01,79.485001,Apple
65,2020-06-01,91.199997,Apple
66,2020-07-01,106.260002,Apple
67,2020-08-01,129.03999299999998,Apple
68,2020-09-01,115.809998,Apple
69,2020-10-01,108.860001,Apple
70,2020-11-01,119.050003,Apple
71,2020-12-01,132.690002,Apple
,Date,Close,name
0,2015-01-01,217.464005,Bitcoin
1,2015-02-01,254.263,Bitcoin
2,2015-03-01,244.22399900000002,Bitcoin
3,2015-04-01,236.145004,Bitcoin
4,2015-05-01,230.190002,Bitcoin
5,2015-06-01,263.071991,Bitcoin
6,2015-07-01,284.649994,Bitcoin
7,2015-08-01,230.056,Bitcoin
8,2015-09-01,236.059998,Bitcoin
9,2015-10-01,314.16598500000003,Bitcoin
10,2015-11-01,377.321014,Bitcoin
11,2015-12-01,430.56698600000004,Bitcoin
12,2016-01-01,368.766998,Bitcoin
13,2016-02-01,437.696991,Bitcoin
14,2016-03-01,416.72900400000003,Bitcoin
15,2016-04-01,448.31799299999994,Bitcoin
16,2016-05-01,531.385986,Bitcoin
17,2016-06-01,673.336975,Bitcoin
18,2016-07-01,624.68103,Bitcoin
19,2016-08-01,575.471985,Bitcoin
20,2016-09-01,609.7349849999999,Bitcoin
21,2016-10-01,700.971985,Bitcoin
22,2016-11-01,745.690979,Bitcoin
23,2016-12-01,963.7429810000001,Bitcoin
24,2017-01-01,970.403015,Bitcoin
25,2017-02-01,1179.969971,Bitcoin
26,2017-03-01,1071.790039,Bitcoin
27,2017-04-01,1347.890015,Bitcoin
28,2017-05-01,2286.409912,Bitcoin
29,2017-06-01,2480.840088,Bitcoin
30,2017-07-01,2875.340088,Bitcoin
31,2017-08-01,4703.390136999999,Bitcoin
32,2017-09-01,4338.709961,Bitcoin
33,2017-10-01,6468.399902,Bitcoin
34,2017-11-01,10233.599609,Bitcoin
35,2017-12-01,14156.400391,Bitcoin
36,2018-01-01,10221.099609,Bitcoin
37,2018-02-01,10397.900391,Bitcoin
38,2018-03-01,6973.529785,Bitcoin
39,2018-04-01,9240.549805,Bitcoin
40,2018-05-01,7494.169922,Bitcoin
41,2018-06-01,6404.0,Bitcoin
42,2018-07-01,7780.439941,Bitcoin
43,2018-08-01,7037.580078,Bitcoin
44,2018-09-01,6625.560059,Bitcoin
45,2018-10-01,6317.609863000001,Bitcoin
46,2018-11-01,4017.2685549999997,Bitcoin
47,2018-12-01,3742.700439,Bitcoin
48,2019-01-01,3457.792725,Bitcoin
49,2019-02-01,3854.7854,Bitcoin
50,2019-03-01,4105.404297,Bitcoin
51,2019-04-01,5350.726563,Bitcoin
52,2019-05-01,8574.501953,Bitcoin
53,2019-06-01,10817.155273,Bitcoin
54,2019-07-01,10085.62793,Bitcoin
55,2019-08-01,9630.664063,Bitcoin
56,2019-09-01,8293.868164,Bitcoin
57,2019-10-01,9199.584961,Bitcoin
58,2019-11-01,7569.629883,Bitcoin
59,2019-12-01,7193.599120999999,Bitcoin
60,2020-01-01,9350.529297,Bitcoin
61,2020-02-01,8599.508789,Bitcoin
62,2020-03-01,6438.644531,Bitcoin
63,2020-04-01,8658.553711,Bitcoin
64,2020-05-01,9461.058594,Bitcoin
65,2020-06-01,9137.993164,Bitcoin
66,2020-07-01,11323.466797,Bitcoin
67,2020-08-01,11680.820313,Bitcoin
68,2020-09-01,10787.618164,Bitcoin
69,2020-10-01,13780.995116999999,Bitcoin
70,2020-11-01,19625.835938,Bitcoin
71,2020-12-01,29001.720702999995,Bitcoin
,Date,Close,name
0,2015-01-01,48.240002000000004,ropa
1,2015-04-01,59.630001,ropa
2,2015-05-01,60.299999,ropa
3,2015-06-01,59.470001,ropa
4,2015-07-01,47.119999,ropa
5,2015-08-01,49.200001,ropa
6,2015-09-01,45.09,ropa
7,2015-10-01,46.59,ropa
8,2015-12-01,37.040001000000004,ropa
9,2016-01-01,33.619999,ropa
10,2016-02-01,33.75,ropa
11,2016-03-01,38.34,ropa
12,2016-04-01,45.919998,ropa
13,2016-06-01,48.330002,ropa
14,2016-07-01,41.599998,ropa
15,2016-08-01,44.700001,ropa
16,2016-09-01,48.240002000000004,ropa
17,2016-10-01,46.860001000000004,ropa
18,2016-11-01,49.439999,ropa
19,2016-12-01,53.720001,ropa
20,2017-02-01,54.009997999999996,ropa
21,2017-03-01,50.599998,ropa
22,2017-04-01,49.330002,ropa
23,2017-05-01,48.32,ropa
24,2017-06-01,46.040001000000004,ropa
25,2017-07-01,50.169998,ropa
26,2017-08-01,47.23,ropa
27,2017-09-01,51.669998,ropa
28,2017-11-01,57.400002,ropa
29,2017-12-01,60.419998,ropa
30,2018-01-01,64.730003,ropa
31,2018-02-01,61.639998999999996,ropa
32,2018-03-01,64.940002,ropa
33,2018-05-01,67.040001,ropa
34,2018-06-01,74.150002,ropa
35,2018-08-01,69.800003,ropa
36,2018-09-01,73.25,ropa
37,2018-10-01,65.309998,ropa
38,2018-11-01,50.93,ropa
39,2018-12-01,45.41,ropa
40,2019-01-01,53.790001000000004,ropa
41,2019-02-01,57.220001,ropa
42,2019-03-01,60.139998999999996,ropa
43,2019-04-01,63.91,ropa
44,2019-05-01,53.5,ropa
45,2019-06-01,58.470001,ropa
46,2019-07-01,58.580002,ropa
47,2019-08-01,55.099998,ropa
48,2019-10-01,54.18,ropa
49,2019-11-01,55.169998,ropa
50,2020-01-01,51.560001,ropa
51,2020-02-01,44.759997999999996,ropa
52,2020-04-01,18.84,ropa
53,2020-05-01,35.490002000000004,ropa
54,2020-06-01,39.27,ropa
55,2020-07-01,40.27,ropa
56,2020-08-01,42.610001000000004,ropa
57,2020-09-01,40.220001,ropa
58,2020-10-01,35.790001000000004,ropa
59,2020-12-01,48.52,ropa
,Date,Close,name
0,2015-01-01,1278.5,zlato
1,2015-04-01,1182.400024,zlato
2,2015-05-01,1189.400024,zlato
3,2015-06-01,1171.5,zlato
4,2015-07-01,1094.900024,zlato
5,2015-08-01,1131.599976,zlato
6,2015-09-01,1115.5,zlato
7,2015-10-01,1141.5,zlato
8,2015-12-01,1060.300049,zlato
9,2016-01-01,1116.400024,zlato
10,2016-02-01,1233.900024,zlato
11,2016-03-01,1234.199951,zlato
12,2016-04-01,1289.199951,zlato
13,2016-06-01,1318.400024,zlato
14,2016-07-01,1349.0,zlato
15,2016-08-01,1306.900024,zlato
16,2016-09-01,1313.300049,zlato
17,2016-10-01,1271.5,zlato
18,2016-11-01,1170.800049,zlato
19,2016-12-01,1150.0,zlato
20,2017-02-01,1252.599976,zlato
21,2017-03-01,1247.300049,zlato
22,2017-04-01,1266.099976,zlato
23,2017-05-01,1272.0,zlato
24,2017-06-01,1240.699951,zlato
25,2017-07-01,1266.599976,zlato
26,2017-08-01,1316.199951,zlato
27,2017-09-01,1281.5,zlato
28,2017-11-01,1273.199951,zlato
29,2017-12-01,1306.300049,zlato
30,2018-01-01,1339.0,zlato
31,2018-02-01,1315.5,zlato
32,2018-03-01,1322.800049,zlato
33,2018-05-01,1300.099976,zlato
34,2018-06-01,1251.300049,zlato
35,2018-08-01,1200.300049,zlato
36,2018-09-01,1191.5,zlato
37,2018-10-01,1212.300049,zlato
38,2018-11-01,1220.199951,zlato
39,2018-12-01,1278.300049,zlato
40,2019-01-01,1319.699951,zlato
41,2019-02-01,1312.800049,zlato
42,2019-03-01,1293.0,zlato
43,2019-04-01,1282.800049,zlato
44,2019-05-01,1305.800049,zlato
45,2019-06-01,1409.699951,zlato
46,2019-07-01,1426.099976,zlato
47,2019-08-01,1519.099976,zlato
48,2019-10-01,1511.400024,zlato
49,2019-11-01,1465.599976,zlato
50,2020-01-01,1582.900024,zlato
51,2020-02-01,1564.099976,zlato
52,2020-04-01,1684.199951,zlato
53,2020-05-01,1736.9000239999998,zlato
54,2020-06-01,1793.0,zlato
55,2020-07-01,1962.800049,zlato
56,2020-08-01,1967.5999760000002,zlato
57,2020-09-01,1887.5,zlato
58,2020-10-01,1877.4000239999998,zlato
59,2020-12-01,1893.0999760000002,zlato
,Date,Close,name
0,2015-01-01,2.528,med
1,2015-04-01,2.8865,med
2,2015-05-01,2.7595,med
3,2015-06-01,2.6235,med
4,2015-07-01,2.3675,med
5,2015-08-01,2.338,med
6,2015-09-01,2.3455,med
7,2015-10-01,2.3135,med
8,2015-12-01,2.1255,med
9,2016-01-01,2.064,med
10,2016-02-01,2.1285,med
11,2016-03-01,2.1815,med
12,2016-04-01,2.279,med
13,2016-06-01,2.1945,med
14,2016-07-01,2.2205,med
15,2016-08-01,2.0695,med
16,2016-09-01,2.202,med
17,2016-10-01,2.2005,med
18,2016-11-01,2.6215,med
19,2016-12-01,2.4975,med
20,2017-02-01,2.704,med
21,2017-03-01,2.6465,med
22,2017-04-01,2.5965,med
23,2017-05-01,2.577,med
24,2017-06-01,2.699,med
25,2017-07-01,2.888,med
26,2017-08-01,3.079,med
27,2017-09-01,2.9375,med
28,2017-11-01,3.037,med
29,2017-12-01,3.2795,med
30,2018-01-01,3.184,med
31,2018-02-01,3.1075,med
32,2018-03-01,3.019,med
33,2018-05-01,3.058,med
34,2018-06-01,2.951,med
35,2018-08-01,2.649,med
36,2018-09-01,2.787,med
37,2018-10-01,2.6635,med
38,2018-11-01,2.7775,med
39,2018-12-01,2.628,med
40,2019-01-01,2.789,med
41,2019-02-01,2.95,med
42,2019-03-01,2.936,med
43,2019-04-01,2.9015,med
44,2019-05-01,2.646,med
45,2019-06-01,2.7055,med
46,2019-07-01,2.658,med
47,2019-08-01,2.533,med
48,2019-10-01,2.633,med
49,2019-11-01,2.642,med
50,2020-01-01,2.52,med
51,2020-02-01,2.546,med
52,2020-04-01,2.354,med
53,2020-05-01,2.4265,med
54,2020-06-01,2.7135,med
55,2020-07-01,2.859,med
56,2020-08-01,3.041,med
57,2020-09-01,3.0285,med
58,2020-10-01,3.0435,med
59,2020-12-01,3.514,med
,Date,Close,name
0,2015-01-01,15.055,Lufthansa
1,2015-02-01,13.1,Lufthansa
2,2015-03-01,13.08,Lufthansa
3,2015-04-01,12.4,Lufthansa
4,2015-05-01,12.8,Lufthansa
5,2015-06-01,11.565,Lufthansa
6,2015-07-01,12.35,Lufthansa
7,2015-08-01,10.855,Lufthansa
8,2015-09-01,12.425,Lufthansa
9,2015-10-01,13.43,Lufthansa
10,2015-11-01,13.565,Lufthansa
11,2015-12-01,14.565,Lufthansa
12,2016-01-01,13.465,Lufthansa
13,2016-02-01,13.785,Lufthansa
14,2016-03-01,14.205,Lufthansa
15,2016-04-01,13.56,Lufthansa
16,2016-05-01,12.595,Lufthansa
17,2016-06-01,10.53,Lufthansa
18,2016-07-01,10.63,Lufthansa
19,2016-08-01,10.445,Lufthansa
20,2016-09-01,9.905,Lufthansa
21,2016-10-01,11.645,Lufthansa
22,2016-11-01,12.225,Lufthansa
23,2016-12-01,12.27,Lufthansa
24,2017-01-01,12.335,Lufthansa
25,2017-02-01,13.83,Lufthansa
26,2017-03-01,15.2,Lufthansa
27,2017-04-01,15.84,Lufthansa
28,2017-05-01,17.295,Lufthansa
29,2017-06-01,19.924999,Lufthansa
30,2017-07-01,18.174999,Lufthansa
31,2017-08-01,21.07,Lufthansa
32,2017-09-01,23.51,Lufthansa
33,2017-10-01,27.4,Lufthansa
34,2017-11-01,28.870001000000002,Lufthansa
35,2017-12-01,30.719998999999998,Lufthansa
36,2018-01-01,28.74,Lufthansa
37,2018-02-01,27.620001000000002,Lufthansa
38,2018-03-01,25.940001000000002,Lufthansa
39,2018-04-01,24.17,Lufthansa
40,2018-05-01,23.25,Lufthansa
41,2018-06-01,20.6,Lufthansa
42,2018-07-01,24.0,Lufthansa
43,2018-08-01,22.49,Lufthansa
44,2018-09-01,21.16,Lufthansa
45,2018-10-01,17.76,Lufthansa
46,2018-11-01,21.5,Lufthansa
47,2018-12-01,19.700001,Lufthansa
48,2019-01-01,22.059998999999998,Lufthansa
49,2019-02-01,22.450001,Lufthansa
50,2019-03-01,19.565001000000002,Lufthansa
51,2019-04-01,21.52,Lufthansa
52,2019-05-01,17.049999,Lufthansa
53,2019-06-01,15.07,Lufthansa
54,2019-07-01,14.375,Lufthansa
55,2019-08-01,13.98,Lufthansa
56,2019-09-01,14.58,Lufthansa
57,2019-10-01,15.545,Lufthansa
58,2019-11-01,17.219998999999998,Lufthansa
59,2019-12-01,16.41,Lufthansa
60,2020-01-01,13.83,Lufthansa
61,2020-02-01,11.69,Lufthansa
62,2020-03-01,8.562,Lufthansa
63,2020-04-01,8.158,Lufthansa
64,2020-05-01,9.142,Lufthansa
65,2020-06-01,8.942,Lufthansa
66,2020-07-01,7.478,Lufthansa
67,2020-08-01,8.73,Lufthansa
68,2020-09-01,7.36,Lufthansa
69,2020-10-01,7.372,Lufthansa
70,2020-11-01,9.646,Lufthansa
71,2020-12-01,10.815,Lufthansa
,Date,Close,name
0,2015-01-01,2.691,zemni plyn
1,2015-04-01,2.751,zemni plyn
2,2015-05-01,2.642,zemni plyn
3,2015-06-01,2.832,zemni plyn
4,2015-07-01,2.716,zemni plyn
5,2015-08-01,2.689,zemni plyn
6,2015-09-01,2.524,zemni plyn
7,2015-10-01,2.321,zemni plyn
8,2015-12-01,2.337,zemni plyn
9,2016-01-01,2.298,zemni plyn
10,2016-02-01,1.711,zemni plyn
11,2016-03-01,1.959,zemni plyn
12,2016-04-01,2.178,zemni plyn
13,2016-06-01,2.924,zemni plyn
14,2016-07-01,2.876,zemni plyn
15,2016-08-01,2.887,zemni plyn
16,2016-09-01,2.906,zemni plyn
17,2016-10-01,3.026,zemni plyn
18,2016-11-01,3.352,zemni plyn
19,2016-12-01,3.724,zemni plyn
20,2017-02-01,2.774,zemni plyn
21,2017-03-01,3.19,zemni plyn
22,2017-04-01,3.276,zemni plyn
23,2017-05-01,3.071,zemni plyn
24,2017-06-01,3.035,zemni plyn
25,2017-07-01,2.794,zemni plyn
26,2017-08-01,3.04,zemni plyn
27,2017-09-01,3.007,zemni plyn
28,2017-11-01,3.025,zemni plyn
29,2017-12-01,2.953,zemni plyn
30,2018-01-01,2.995,zemni plyn
31,2018-02-01,2.667,zemni plyn
32,2018-03-01,2.733,zemni plyn
33,2018-05-01,2.952,zemni plyn
34,2018-06-01,2.924,zemni plyn
35,2018-08-01,2.916,zemni plyn
36,2018-09-01,3.008,zemni plyn
37,2018-10-01,3.261,zemni plyn
38,2018-11-01,4.612,zemni plyn
39,2018-12-01,2.94,zemni plyn
40,2019-01-01,2.814,zemni plyn
41,2019-02-01,2.812,zemni plyn
42,2019-03-01,2.662,zemni plyn
43,2019-04-01,2.575,zemni plyn
44,2019-05-01,2.454,zemni plyn
45,2019-06-01,2.308,zemni plyn
46,2019-07-01,2.233,zemni plyn
47,2019-08-01,2.285,zemni plyn
48,2019-10-01,2.633,zemni plyn
49,2019-11-01,2.281,zemni plyn
50,2020-01-01,1.841,zemni plyn
51,2020-02-01,1.684,zemni plyn
52,2020-04-01,1.949,zemni plyn
53,2020-05-01,1.849,zemni plyn
54,2020-06-01,1.751,zemni plyn
55,2020-07-01,1.799,zemni plyn
56,2020-08-01,2.63,zemni plyn
57,2020-09-01,2.527,zemni plyn
58,2020-10-01,3.354,zemni plyn
59,2020-12-01,2.539,zemni plyn
,Date,Close,name
0,2015-01-02,15.734,stribro
1,2015-01-05,16.179001,stribro
2,2015-01-06,16.603001000000003,stribro
3,2015-01-07,16.51,stribro
4,2015-01-08,16.351,stribro
5,2015-01-09,16.386,stribro
6,2015-01-12,16.535,stribro
7,2015-01-13,17.125,stribro
8,2015-01-14,16.955999,stribro
9,2015-01-15,17.073,stribro
10,2015-01-16,17.739,stribro
11,2015-01-20,17.947001,stribro
12,2015-01-21,18.179001,stribro
13,2015-01-22,18.346001,stribro
14,2015-01-23,18.284,stribro
15,2015-01-26,17.966998999999998,stribro
16,2015-01-27,18.068001000000002,stribro
17,2015-01-28,18.068001000000002,stribro
18,2015-01-29,16.757998999999998,stribro
19,2015-01-30,17.191999,stribro
20,2015-02-02,17.235001,stribro
21,2015-02-03,17.305,stribro
22,2015-02-04,17.379,stribro
23,2015-02-05,17.18,stribro
24,2015-02-06,16.677999,stribro
25,2015-02-09,17.054001,stribro
26,2015-02-10,16.857,stribro
27,2015-02-11,16.745001000000002,stribro
28,2015-02-12,16.778,stribro
29,2015-02-13,17.278,stribro
30,2015-02-17,16.362,stribro
31,2015-02-18,16.25,stribro
32,2015-02-19,16.371,stribro
33,2015-02-20,16.263,stribro
34,2015-02-23,16.247,stribro
35,2015-02-24,16.181998999999998,stribro
36,2015-02-25,16.424,stribro
37,2015-02-26,16.583,stribro
38,2015-02-27,16.513,stribro
39,2015-03-02,16.407,stribro
40,2015-03-03,16.257998999999998,stribro
41,2015-03-04,16.132,stribro
42,2015-03-05,16.132,stribro
43,2015-03-06,15.784,stribro
44,2015-03-09,15.755,stribro
45,2015-03-10,15.613,stribro
46,2015-03-11,15.345,stribro
47,2015-03-12,15.493,stribro
48,2015-03-13,15.477,stribro
49,2015-03-16,15.601,stribro
50,2015-03-17,15.562,stribro
51,2015-03-18,15.525,stribro
52,2015-03-19,16.098,stribro
53,2015-03-20,16.867001000000002,stribro
54,2015-03-23,16.872,stribro
55,2015-03-24,16.962999,stribro
56,2015-03-25,16.98,stribro
57,2015-03-26,17.122,stribro
58,2015-03-27,17.052,stribro
59,2015-03-30,16.657,stribro
60,2015-03-31,16.580999,stribro
61,2015-04-01,17.044001,stribro
62,2015-04-02,16.686001,stribro
63,2015-04-06,17.094998999999998,stribro
64,2015-04-07,16.825001,stribro
65,2015-04-08,16.440001000000002,stribro
66,2015-04-09,16.164,stribro
67,2015-04-10,16.370001000000002,stribro
68,2015-04-13,16.280001000000002,stribro
69,2015-04-14,16.150999,stribro
70,2015-04-15,16.268998999999997,stribro
71,2015-04-16,16.275999,stribro
72,2015-04-17,16.221001,stribro
73,2015-04-20,15.883,stribro
74,2015-04-21,16.002001,stribro
75,2015-04-22,15.791,stribro
76,2015-04-23,15.824,stribro
77,2015-04-24,15.631,stribro
78,2015-04-27,16.389999,stribro
79,2015-04-28,16.587,stribro
80,2015-04-29,16.67,stribro
81,2015-04-30,16.124001,stribro
82,2015-05-01,16.111,stribro
83,2015-05-04,16.417999,stribro
84,2015-05-05,16.556998999999998,stribro
85,2015-05-06,16.483999,stribro
86,2015-05-07,16.271998999999997,stribro
87,2015-05-08,16.441999,stribro
88,2015-05-11,16.298,stribro
89,2015-05-12,16.51,stribro
90,2015-05-13,17.207001,stribro
91,2015-05-14,17.448999,stribro
92,2015-05-15,17.545,stribro
93,2015-05-18,17.712,stribro
94,2015-05-19,17.049999,stribro
95,2015-05-20,17.091998999999998,stribro
96,2015-05-21,17.111,stribro
97,2015-05-22,17.030001000000002,stribro
98,2015-05-26,16.733999,stribro
99,2015-05-27,16.638,stribro
100,2015-05-28,16.653,stribro
101,2015-05-29,16.684,stribro
102,2015-06-01,16.664,stribro
103,2015-06-02,16.783001000000002,stribro
104,2015-06-03,16.464001,stribro
105,2015-06-04,16.089001,stribro
106,2015-06-05,15.971,stribro
107,2015-06-08,15.951,stribro
108,2015-06-09,15.949,stribro
109,2015-06-10,15.952,stribro
110,2015-06-11,15.953,stribro
111,2015-06-12,15.818,stribro
112,2015-06-15,16.076,stribro
113,2015-06-16,15.958,stribro
114,2015-06-17,15.94,stribro
115,2015-06-18,16.148001,stribro
116,2015-06-19,16.104,stribro
117,2015-06-22,16.136999,stribro
118,2015-06-23,15.732,stribro
119,2015-06-24,15.848,stribro
120,2015-06-25,15.805,stribro
121,2015-06-26,15.735,stribro
122,2015-06-29,15.664,stribro
123,2015-06-30,15.551,stribro
124,2015-07-01,15.552,stribro
125,2015-07-02,15.537,stribro
126,2015-07-06,15.726,stribro
127,2015-07-07,14.95,stribro
128,2015-07-08,15.147,stribro
129,2015-07-09,15.345,stribro
